ticker,WN1 Comdty,FV1 Comdty,TU1 Comdty,US1 Comdty
26/06/2014,23.9551,4.8312,1.8899,15.0286
27/06/2014,23.8553,4.8327,1.8901,14.9939
30/06/2014,23.995,4.8334,1.8901,15.0329
01/07/2014,23.6825,4.8115,1.8902,14.9158
02/07/2014,23.3306,4.7982,1.8889,14.764
03/07/2014,23.2577,4.7911,1.8876,14.7294
07/07/2014,23.4899,4.7914,1.8874,14.8247
08/07/2014,23.8021,4.7997,1.8877,14.9505
09/07/2014,23.9086,4.8047,1.8881,15.0025
10/07/2014,23.8886,4.8118,1.89,15.0199
11/07/2014,24.0017,4.8136,1.8905,15.059
14/07/2014,23.8753,4.8061,1.8898,14.9939
15/07/2014,23.8886,4.8011,1.8889,14.9982
16/07/2014,23.9751,4.7986,1.8882,15.0286
17/07/2014,24.2947,4.8097,1.8893,15.1632
18/07/2014,24.2747,4.8061,1.8891,15.1545
21/07/2014,24.428,4.8018,1.8882,15.2067
22/07/2014,24.488,4.8086,1.8889,15.224
23/07/2014,24.468,4.8108,1.8895,15.224
24/07/2014,24.2414,4.7997,1.8886,15.1285
25/07/2014,24.5414,4.805,1.8888,15.2371
28/07/2014,24.4347,4.7993,1.8886,15.1849
29/07/2014,24.6548,4.8043,1.8888,15.2762
30/07/2014,24.1748,4.7886,1.8876,15.0763
31/07/2014,24.1881,4.79,1.8888,15.0633
01/08/2014,24.268,4.8115,1.8916,15.1371
04/08/2014,24.2947,4.8143,1.8916,15.1589
05/08/2014,24.388,4.8126,1.8914,15.198
06/08/2014,24.3813,4.8161,1.8917,15.2154
07/08/2014,24.6147,4.8272,1.8926,15.3197
08/08/2014,24.6615,4.8255,1.8924,15.3414
11/08/2014,24.6281,4.8247,1.8923,15.3414
12/08/2014,24.4547,4.8255,1.8924,15.2806
13/08/2014,24.6014,4.8344,1.8931,15.3501
14/08/2014,24.8618,4.8362,1.8933,15.4328
15/08/2014,25.2027,4.8427,1.8936,15.5678
18/08/2014,24.8818,4.8376,1.8935,15.4459
19/08/2014,24.7482,4.8348,1.8931,15.3936
20/08/2014,24.7482,4.8229,1.8912,15.3806
21/08/2014,24.8952,4.8244,1.8914,15.4328
22/08/2014,25.089,4.8169,1.8907,15.485
25/08/2014,25.196,4.8147,1.8902,15.5242
26/08/2014,25.1091,4.819,1.8907,15.4981
27/08/2014,25.3432,4.8244,1.8914,15.5852
28/08/2014,25.5642,4.8294,1.8919,15.6636
29/08/2014,25.5039,4.8305,1.8926,15.6375
02/09/2014,25.0088,4.8179,1.8912,15.4415
03/09/2014,25.1091,4.8176,1.8916,15.4763
04/09/2014,24.8417,4.8129,1.891,15.3719
05/09/2014,24.6882,4.8201,1.8923,15.3371
08/09/2014,24.7549,4.8136,1.8914,15.3414
09/09/2014,24.7149,4.804,1.8903,15.3066
10/09/2014,24.5147,4.8004,1.89,15.2327
11/09/2014,24.5947,4.8007,1.8905,15.2458
12/09/2014,24.0882,4.7946,1.8907,15.0459
15/09/2014,24.1548,4.8004,1.8914,15.085
16/09/2014,24.1015,4.8054,1.8921,15.072
17/09/2014,24.0549,4.7982,1.8912,15.059
18/09/2014,24.0682,4.7889,1.8909,15.0286
19/09/2014,24.2947,4.7932,1.891,15.1328
22/09/2014,23.9747,4.8018,1.8921,14.8079
23/09/2014,24.1862,4.8075,1.8928,14.8979
24/09/2014,24.021,4.8011,1.8921,14.8208
25/09/2014,24.3715,4.8133,1.8933,14.9536
26/09/2014,24.3649,4.805,1.8924,14.9279
29/09/2014,24.5701,4.8115,1.8926,15.0222
30/09/2014,24.4046,4.8118,1.8929,14.9664
01/10/2014,24.948,4.7524,1.8787,15.2024
02/10/2014,24.7358,4.7488,1.8784,15.1165
03/10/2014,24.8485,4.7403,1.877,15.1466
06/10/2014,24.8684,4.752,1.8787,15.168
07/10/2014,25.2733,4.7649,1.8798,15.3355
08/10/2014,25.2401,4.7809,1.8824,15.3441
09/10/2014,25.2534,4.7816,1.8827,15.3656
10/10/2014,25.4129,4.7845,1.8834,15.43
14/10/2014,25.8654,4.8095,1.8865,15.6236
15/10/2014,26.3387,4.842,1.89,15.8562
16/10/2014,25.9919,4.8288,1.8883,15.7226
17/10/2014,25.8321,4.8188,1.8867,15.6537
20/10/2014,25.8854,4.8252,1.8879,15.6795
21/10/2014,25.7455,4.8234,1.8877,15.6236
22/10/2014,25.659,4.8163,1.8871,15.5849
23/10/2014,25.4129,4.8056,1.8862,15.4902
24/10/2014,25.3863,4.8066,1.8865,15.4902
27/10/2014,25.4794,4.8106,1.8872,15.5246
28/10/2014,25.3331,4.8063,1.8871,15.4644
29/10/2014,25.373,4.7841,1.8843,15.4429
30/10/2014,25.4395,4.7909,1.8844,15.4687
31/10/2014,25.3198,4.7834,1.8838,15.4042
03/11/2014,25.2933,4.7784,1.8831,15.3999
04/11/2014,25.373,4.7784,1.8831,15.4257
05/11/2014,25.3132,4.7791,1.8825,15.4042
06/11/2014,25.1604,4.7734,1.8818,15.3441
07/11/2014,25.4195,4.7898,1.8838,15.4816
10/11/2014,25.2003,4.7788,1.8822,15.387
12/11/2014,25.2534,4.7802,1.8822,15.4085
13/11/2014,25.2866,4.7852,1.8832,15.4257
14/11/2014,25.4594,4.7898,1.8838,15.4859
17/11/2014,25.3597,4.7852,1.8839,15.4429
18/11/2014,25.4528,4.7898,1.8841,15.4859
19/11/2014,25.3132,4.7845,1.8836,15.4214
20/11/2014,25.3996,4.7895,1.8844,15.4687
21/11/2014,25.5658,4.7934,1.8848,15.5289
24/11/2014,25.5725,4.7963,1.8851,15.5375
25/11/2014,25.8654,4.8038,1.8862,15.6623
26/11/2014,25.9853,4.8102,1.8867,15.7269
28/11/2014,26.1853,4.8188,1.8877,15.8131
01/12/2014,25.9919,4.8166,1.8877,15.7398
02/12/2014,25.659,4.8023,1.8864,15.6021
03/12/2014,25.7389,4.7984,1.8853,15.6279
04/12/2014,25.9187,4.8034,1.886,15.7054
05/12/2014,25.872,4.7795,1.8817,15.6623
08/12/2014,26.2186,4.7827,1.882,15.8045
09/12/2014,26.3654,4.792,1.8824,15.8863
10/12/2014,26.5924,4.8048,1.8844,15.9941
11/12/2014,26.6324,4.7966,1.8831,16.0157
12/12/2014,27.0403,4.8134,1.8406,16.1668
15/12/2014,27.1072,4.8038,1.8839,16.1538
16/12/2014,27.3817,4.8152,1.8851,16.2488
17/12/2014,27.0938,4.7938,1.8831,16.102
18/12/2014,26.726,4.7863,1.8824,15.9683
19/12/2014,26.9199,4.7863,1.8817,16.0502
22/12/2014,27.3196,4.7827,1.8362,15.7093
23/12/2014,26.715,4.7684,1.8348,15.4755
24/12/2014,26.8426,4.7688,1.8345,15.5138
26/12/2014,26.95,4.7695,1.8345,15.5435
29/12/2014,27.1784,4.7795,1.8355,15.6285
30/12/2014,27.2793,4.7852,1.8812,15.6668
31/12/2014,27.3532,4.7913,1.8813,15.705
02/01/2015,27.6762,4.7825,1.8881,15.8327
05/01/2015,28.2222,4.7925,1.8884,16.0329
06/01/2015,28.7354,4.8101,1.89,16.1949
07/01/2015,28.7827,4.8147,1.891,16.1991
08/01/2015,28.2964,4.8104,1.8914,16.0243
09/01/2015,28.5327,4.8233,1.8929,16.1096
12/01/2015,28.9179,4.8362,1.8942,16.2333
13/01/2015,28.972,4.8441,1.8954,16.2589
14/01/2015,29.1885,4.8577,1.8975,16.3656
15/01/2015,29.4255,4.8756,1.8996,16.4595
16/01/2015,29.263,4.8606,1.898,16.3827
20/01/2015,29.5,4.8584,1.8976,16.4254
21/01/2015,29.2224,4.8491,1.8971,16.3229
22/01/2015,28.9991,4.8405,1.8961,16.2418
23/01/2015,29.4797,4.8527,1.8975,16.4254
26/01/2015,29.4458,4.8459,1.8963,16.3912
27/01/2015,29.412,4.8502,1.897,16.3827
28/01/2015,30.0901,4.8713,1.8987,16.6091
29/01/2015,29.9001,4.8645,1.8982,16.5023
30/01/2015,30.3278,4.8857,1.9006,16.6219
02/02/2015,30.321,4.886,1.9008,16.5621
03/02/2015,29.5271,4.8652,1.8992,16.3485
04/02/2015,29.4594,4.8631,1.8987,16.3698
05/02/2015,29.2359,4.8617,1.8983,16.293
06/02/2015,28.6408,4.8226,1.8926,16.1266
09/02/2015,28.6137,4.818,1.8928,16.1181
10/02/2015,28.3099,4.8122,1.8922,16.0201
11/02/2015,28.3436,4.8122,1.8924,16.0243
12/02/2015,28.2896,4.8183,1.8935,16.0116
13/02/2015,27.9996,4.8147,1.8933,15.888
17/02/2015,27.3196,4.7925,1.8919,15.6413
18/02/2015,27.6089,4.8165,1.8979,15.7391
19/02/2015,27.3801,4.8047,1.8942,15.671
20/02/2015,27.3398,4.7979,1.8931,15.6328
23/02/2015,27.8514,4.8119,1.895,15.8114
24/02/2015,28.1884,4.8323,1.8975,15.9221
25/02/2015,28.3504,4.8312,1.8999,16.0201
26/02/2015,28.121,4.818,1.8983,16.0116
27/02/2015,28.2154,4.8237,1.8993,16.0414
02/03/2015,27.6762,4.8083,1.8949,15.8753
03/03/2015,27.508,4.8001,1.894,15.7859
04/03/2015,27.4609,4.8054,1.8947,15.8114
05/03/2015,27.4878,4.8122,1.8957,15.8284
06/03/2015,26.7687,4.7861,1.8919,15.5435
09/03/2015,27.0104,4.7954,1.8936,15.654
10/03/2015,27.4878,4.8043,1.8972,15.7986
11/03/2015,27.7099,4.804,1.8971,15.8625
12/03/2015,27.7436,4.8115,1.8985,15.8582
13/03/2015,27.6628,4.8119,1.8961,15.8582
16/03/2015,27.7503,4.8151,1.8956,15.8795
17/03/2015,28.1075,4.8169,1.895,15.9903
18/03/2015,28.5732,4.8495,1.8997,16.1949
19/03/2015,28.5664,4.8369,1.8973,16.1693
20/03/2015,28.8097,4.8516,1.8983,16.2546
23/03/2015,28.535,4.8552,1.8987,23.8788
24/03/2015,28.8213,4.8617,1.8996,24.1019
25/03/2015,28.5895,4.8538,1.8997,23.9703
26/03/2015,27.9838,4.8416,1.8987,23.5816
27/03/2015,28.4533,4.8538,1.9003,23.9474
30/03/2015,28.2627,4.8531,1.8563,23.7758
31/03/2015,28.3239,4.8645,1.9013,23.8502
01/04/2015,28.7735,4.8257,1.8846,24.2049
02/04/2015,28.4737,4.8232,1.8845,23.976
03/04/2015,28.7258,4.845,1.8874,24.1934
06/04/2015,28.2219,4.8336,1.8864,23.8273
07/04/2015,28.4601,4.8282,1.8855,23.9874
08/04/2015,28.5282,4.8275,1.8853,24.0446
09/04/2015,28.079,4.8146,1.8845,23.7358
10/04/2015,28.1742,4.8121,1.8838,23.7816
13/04/2015,28.1742,4.8182,1.8848,23.7758
14/04/2015,28.3988,4.8264,1.8858,23.9417
15/04/2015,28.3512,4.8314,1.8867,23.8902
16/04/2015,28.3512,4.8393,1.8878,23.8959
17/04/2015,28.6645,4.8382,1.8869,24.1419
20/04/2015,28.2559,4.8329,1.8857,23.833
21/04/2015,28.147,4.8289,1.8858,23.7587
22/04/2015,27.7188,4.8186,1.885,23.4103
23/04/2015,27.8411,4.8264,1.8857,23.513
24/04/2015,27.9566,4.8354,1.8871,23.6101
27/04/2015,27.9906,4.8318,1.8867,23.6616
28/04/2015,27.6373,4.8239,1.8862,23.4103
29/04/2015,27.2099,4.8168,1.8858,23.1193
30/04/2015,27.1557,4.8121,1.885,23.068
01/05/2015,26.702,4.7985,1.8839,22.7092
04/05/2015,26.4586,4.8003,1.8843,22.5555
05/05/2015,26.2627,4.7903,1.8831,22.4247
06/05/2015,25.7972,4.7839,1.8824,22.1065
07/05/2015,26.2424,4.7875,1.8827,22.4077
08/05/2015,26.2965,4.8035,1.8855,22.4531
11/05/2015,25.5344,4.7828,1.8839,21.9022
12/05/2015,25.6422,4.7885,1.8846,21.976
13/05/2015,25.3594,4.7928,1.8862,21.7888
14/05/2015,25.4267,4.805,1.8878,21.8682
15/05/2015,26.1209,4.815,1.8879,22.3395
18/05/2015,25.5614,4.7996,1.8865,21.9533
19/05/2015,25.4402,4.7875,1.885,21.8682
20/05/2015,25.3662,4.796,1.8858,21.8171
21/05/2015,25.7837,4.8057,1.8862,22.1236
22/05/2015,25.6556,4.7903,1.8843,22.01
26/05/2015,26.2829,4.8032,1.885,22.4531
27/05/2015,26.364,4.8021,1.885,22.5157
28/05/2015,26.3167,4.81,1.8862,22.4759
29/05/2015,26.5465,4.8178,1.8872,22.6295
01/06/2015,25.9522,4.7989,1.8853,22.2258
02/06/2015,25.5614,4.7893,1.8848,22.3473
03/06/2015,25.0838,4.7746,1.8836,21.5507
04/06/2015,25.4873,4.7846,1.8843,22.2707
05/06/2015,25.0838,4.7639,1.8824,21.9586
08/06/2015,25.1308,4.7728,1.8843,22.0174
09/06/2015,24.8957,4.7678,1.8829,21.8468
10/06/2015,24.6071,4.7582,1.8822,21.6234
11/06/2015,25.1779,4.771,1.8825,22.0763
12/06/2015,25.2115,4.7696,1.8825,22.0998
15/06/2015,25.2653,4.7764,1.8839,22.1234
16/06/2015,25.4671,4.7832,1.8845,22.2766
17/06/2015,25.3662,4.796,1.8864,22.2058
18/06/2015,25.0098,4.7918,1.8865,21.9586
19/06/2015,25.494,4.8061,1.8878,22.4003
22/06/2015,24.5163,4.7907,1.8858,21.5201
23/06/2015,24.2835,4.7825,1.8853,21.3513
24/06/2015,24.5629,4.7889,1.8864,21.5434
25/06/2015,24.483,4.7857,1.8862,21.491
26/06/2015,23.9911,4.7746,1.885,21.1186
29/06/2015,24.776,4.8021,1.8878,21.7415
30/06/2015,24.7627,4.8032,1.8878,21.7298
01/07/2015,24.2635,4.7651,1.8826,21.3901
02/07/2015,24.3101,4.7794,1.8854,21.4211
06/07/2015,24.9894,4.8012,1.8878,21.9573
07/07/2015,25.2964,4.808,1.8418,22.2258
08/07/2015,25.4567,4.8166,1.8435,22.3427
09/07/2015,24.856,4.8005,1.8414,21.8698
10/07/2015,24.2768,4.7765,1.885,21.4036
13/07/2015,24.2968,4.7712,1.8847,21.4153
14/07/2015,24.3899,4.7804,1.8392,21.4851
15/07/2015,24.7161,4.7894,1.8401,21.7298
16/07/2015,24.8427,4.7812,1.8382,21.8231
17/07/2015,25.0294,4.7772,1.8849,21.9631
20/07/2015,24.916,4.7697,1.8363,21.8989
21/07/2015,25.0494,4.7797,1.8373,22.0039
22/07/2015,25.2897,4.7783,1.8363,22.1674
23/07/2015,25.6172,4.7858,1.8372,22.407
24/07/2015,25.6774,4.7905,1.8849,22.4304
27/07/2015,25.8246,4.8033,1.8395,22.5415
28/07/2015,25.7175,4.8001,1.8876,22.483
29/07/2015,25.5971,4.7962,1.8867,22.3895
30/07/2015,25.7911,4.7926,1.8855,22.5357
31/07/2015,25.9317,4.8098,1.8883,22.682
03/08/2015,26.3271,4.8166,1.8888,22.9924
04/08/2015,26.1729,4.7972,1.8843,22.8577
05/08/2015,25.8647,4.7862,1.8838,22.6293
06/08/2015,26.1058,4.7926,1.8377,22.8284
07/08/2015,26.6089,4.799,1.8366,23.1684
10/08/2015,26.1595,4.7919,1.8368,22.3775
11/08/2015,26.7097,4.8133,1.8395,22.7438
12/08/2015,26.6425,4.8187,1.8407,22.71
13/08/2015,26.4411,4.8033,1.8865,22.5803
14/08/2015,26.5284,4.798,1.8375,22.6198
17/08/2015,26.7634,4.8076,1.8383,22.7946
18/08/2015,26.3807,4.8033,1.838,22.5465
19/08/2015,26.6492,4.8219,1.8406,22.7438
20/08/2015,27.0256,4.8233,1.8395,22.9752
21/08/2015,27.0592,4.8359,1.8887,22.9921
24/08/2015,27.2139,4.8523,1.8447,23.122
25/08/2015,26.3942,4.8276,1.8414,22.5465
26/08/2015,25.9719,4.8294,1.8421,22.2424
27/08/2015,26.1461,4.8262,1.8414,22.3944
28/08/2015,26.1058,4.8148,1.8394,22.3662
31/08/2015,25.9786,4.8083,1.8383,22.2592
01/09/2015,25.9518,4.8162,1.8866,22.2592
02/09/2015,25.771,4.8123,1.8392,22.1467
03/09/2015,25.8647,4.8205,1.8875,22.2311
04/09/2015,26.2131,4.8259,1.8406,22.4732
08/09/2015,25.7643,4.8144,1.8392,22.1354
09/09/2015,25.925,4.8173,1.8394,22.2649
10/09/2015,25.6907,4.8126,1.8395,22.1073
11/09/2015,25.9585,4.8233,1.8402,22.2874
14/09/2015,25.9719,4.8233,1.8395,22.3155
15/09/2015,25.3164,4.8019,1.884,21.8543
16/09/2015,25.1562,4.7997,1.8355,21.7419
17/09/2015,25.4634,4.8266,1.8399,21.978
18/09/2015,26.079,4.8394,1.8409,22.462
21/09/2015,25.5704,4.8262,1.8397,22.1129
22/09/2015,25.6452,4.8416,1.8416,22.0166
23/09/2015,25.5921,4.8384,1.8416,21.9943
24/09/2015,25.8378,4.842,1.8423,22.1838
25/09/2015,25.5257,4.8355,1.8418,21.9609
28/09/2015,26.0306,4.847,1.8428,22.3344
29/09/2015,26.1171,4.8573,1.8438,22.4013
30/09/2015,25.9708,4.8552,1.844,22.3009
01/10/2015,26.1171,4.8446,1.8332,22.3846
02/10/2015,26.3035,4.8658,1.8366,22.5632
05/10/2015,25.8977,4.8522,1.8351,22.2842
06/10/2015,26.0439,4.8561,1.8356,22.3846
07/10/2015,25.9907,4.8479,1.8346,22.3567
08/10/2015,25.6452,4.8414,1.8343,22.1336
09/10/2015,25.7714,4.8396,1.8339,22.2228
13/10/2015,25.9442,4.8504,1.8351,22.3901
14/10/2015,26.3168,4.8693,1.838,22.7028
15/10/2015,26.1571,4.8557,1.8361,22.5464
16/10/2015,26.2236,4.8529,1.8355,22.5855
19/10/2015,26.1105,4.8543,1.8361,22.485
20/10/2015,25.8777,4.8436,1.8344,22.2897
21/10/2015,26.1903,4.8489,1.8348,22.4906
22/10/2015,26.2369,4.8518,1.836,22.4962
23/10/2015,26.004,4.8364,1.8343,22.2674
26/10/2015,26.177,4.84,1.8343,22.4236
27/10/2015,26.2702,4.8497,1.8355,22.5129
28/10/2015,26.1903,4.8243,1.8312,22.4404
29/10/2015,25.6053,4.8117,1.8302,22.0333
30/10/2015,25.8312,4.8114,1.8295,22.1392
02/11/2015,25.6917,4.8028,1.8285,22.0166
03/11/2015,25.4394,4.7957,1.8276,21.8161
04/11/2015,25.4792,4.7853,1.8259,21.8273
05/11/2015,25.3598,4.7828,1.8259,21.7215
06/11/2015,24.929,4.7624,1.8236,21.4046
09/11/2015,24.8364,4.7624,1.8241,21.3657
10/11/2015,24.9224,4.7717,1.8251,21.4546
12/11/2015,24.9357,4.7682,1.8242,21.4991
13/11/2015,25.0681,4.7789,1.8253,21.5936
16/11/2015,24.9953,4.7839,1.8258,21.5713
17/11/2015,25.1476,4.7828,1.8254,21.677
18/11/2015,25.194,4.7796,1.8246,21.677
19/11/2015,25.3996,4.7807,1.8239,21.8273
20/11/2015,25.3001,4.7782,1.8234,21.7827
23/11/2015,25.3797,4.7799,1.823,21.8718
24/11/2015,25.3996,4.7835,1.8236,21.8829
25/11/2015,25.4792,4.7842,1.8236,21.9331
27/11/2015,25.4593,4.7871,1.8237,21.9275
30/11/2015,25.5389,4.7857,1.8232,21.9553
01/12/2015,25.9841,4.7989,1.8242,22.2786
02/12/2015,26.0706,4.7896,1.8227,22.3288
03/12/2015,25.1211,4.7685,1.8222,21.6158
04/12/2015,25.4858,4.7742,1.8219,21.9163
07/12/2015,25.8445,4.7832,1.8224,22.1838
08/12/2015,25.7315,4.7832,1.822,22.1002
09/12/2015,25.8179,4.7946,1.8232,22.2117
10/12/2015,25.7515,4.7846,1.8225,22.1448
11/12/2015,26.3168,4.8092,1.8251,22.5241
14/12/2015,25.8777,4.7914,1.8225,22.2061
15/12/2015,25.705,4.7824,1.8224,22.0779
16/12/2015,25.6253,4.7721,1.8203,22.0445
17/12/2015,26.0173,4.7732,1.82,22.2842
18/12/2015,26.1637,4.7839,1.8213,22.3678
21/12/2015,26.197,4.7864,1.8212,
22/12/2015,26.2052,4.7764,1.8198,21.7186
23/12/2015,25.9843,4.7739,1.8196,21.5753
24/12/2015,26.1851,4.7764,1.8198,21.7186
28/12/2015,26.3458,4.7767,1.8198,21.8178
29/12/2015,25.7435,4.7621,1.8183,21.4046
30/12/2015,25.7435,4.7635,1.819,21.3991
31/12/2015,25.9575,,,21.4872
04/01/2016,26.078,4.7469,1.8675,21.5753
05/01/2016,25.9441,4.7504,1.8675,21.4762
06/01/2016,26.386,4.7679,1.8698,21.8123
07/01/2016,26.4597,4.7776,1.871,21.884
08/01/2016,26.5134,4.7869,1.8717,21.9502
11/01/2016,26.319,4.7883,1.8727,21.8454
12/01/2016,26.7616,4.7965,1.8254,22.1599
13/01/2016,27.0033,4.8022,1.8261,22.3312
14/01/2016,26.7146,4.8026,1.8268,22.1434
15/01/2016,27.1712,4.8187,1.8291,22.4362
19/01/2016,27.2183,4.8158,1.8286,22.4804
20/01/2016,27.5007,4.8287,1.8305,22.6685
21/01/2016,27.2519,4.8259,1.8303,22.5136
22/01/2016,27.1376,4.8166,1.8291,22.4196
25/01/2016,27.2586,4.8187,1.8293,22.5246
26/01/2016,27.3998,4.8255,1.8305,22.6187
27/01/2016,27.3595,4.8273,1.831,22.591
28/01/2016,27.3662,4.833,1.877,22.6021
29/01/2016,27.568,4.8477,1.8792,22.7736
01/02/2016,27.4536,4.8355,1.8775,22.6851
02/02/2016,28.0868,4.8588,1.8349,23.1281
03/02/2016,27.9048,4.8609,1.8838,23.0117
04/02/2016,27.9722,4.8663,1.8819,23.0782
05/02/2016,28.0733,4.8645,1.8838,23.1669
08/02/2016,28.8362,4.8881,1.839,23.6608
09/02/2016,28.8701,4.8871,1.8839,23.6774
10/02/2016,29.073,4.8899,1.8836,23.8441
11/02/2016,29.3234,4.8996,1.8864,24.0721
12/02/2016,28.8295,4.877,1.8859,23.7385
16/02/2016,28.6065,4.8735,1.8824,23.6052
17/02/2016,28.2689,4.8627,1.8356,23.3998
18/02/2016,28.62,4.8735,1.8366,23.6719
19/02/2016,28.7619,4.8692,1.8351,23.7607
22/02/2016,28.6605,4.8645,1.8344,23.6885
23/02/2016,28.8227,4.8695,1.8349,23.7885
24/02/2016,28.816,4.8713,1.8837,23.7774
25/02/2016,28.985,4.8842,1.8368,23.8941
26/02/2016,28.5727,4.8631,1.8331,23.5886
29/02/2016,28.6673,4.8674,1.8787,23.633
01/03/2016,28.0733,4.8466,1.8759,23.2445
02/03/2016,28.1745,4.8409,1.8758,23.3
03/03/2016,28.3701,4.8448,1.8761,23.4442
04/03/2016,28.0598,4.8319,1.8747,23.2279
07/03/2016,28.0935,4.8241,1.8737,23.239
08/03/2016,28.4782,4.8387,1.8751,23.5275
09/03/2016,28.1677,4.8312,1.8291,23.3333
10/03/2016,28.0531,4.8198,1.8757,23.2501
11/03/2016,27.7566,4.8115,1.8266,23.045
14/03/2016,27.8644,4.8119,1.8716,23.0893
15/03/2016,27.9048,4.8094,1.8714,23.1281
16/03/2016,27.8239,4.8309,1.8756,23.0948
17/03/2016,28.1273,4.8377,1.8307,23.3111
18/03/2016,28.2419,4.8473,1.8319,23.3998
21/03/2016,,4.8391,1.8758,
22/03/2016,29.021,4.8316,1.8751,22.7384
23/03/2016,29.4727,4.8459,1.8766,23.0181
24/03/2016,29.3974,4.8412,1.8763,22.9358
28/03/2016,29.5275,4.8466,1.8765,23.0236
29/03/2016,29.7399,4.8641,1.8349,23.1938
30/03/2016,29.4316,4.8713,1.8361,23.0126
31/03/2016,29.6645,,,23.1828
01/04/2016,29.6714,4.8733,1.8328,23.1718
04/04/2016,29.7605,4.8773,1.8335,23.2212
05/04/2016,30.2063,4.8873,1.8345,23.4959
06/04/2016,29.9456,4.8841,1.8336,23.3421
07/04/2016,30.4123,4.8981,1.8353,23.6334
08/04/2016,30.1308,4.8938,1.8348,23.4904
11/04/2016,30.0828,4.8945,1.8348,23.4739
12/04/2016,29.7742,4.8812,1.8333,23.2871
13/04/2016,29.9799,4.8812,1.833,23.4355
14/04/2016,29.8221,4.8762,1.8328,23.3366
15/04/2016,30.0622,4.883,1.8816,23.4794
18/04/2016,29.8701,4.8787,1.881,23.3475
19/04/2016,29.8153,4.873,1.8328,23.2926
20/04/2016,29.37,4.8558,1.8306,23.0017
21/04/2016,29.192,4.8529,1.8302,22.8755
22/04/2016,29.1304,4.849,1.8304,22.8371
25/04/2016,29.0073,4.8468,1.8299,22.7439
26/04/2016,28.8159,4.8411,1.8289,22.6179
27/04/2016,29.192,4.8551,1.8299,22.8755
28/04/2016,29.2057,4.8637,1.8321,22.8865
29/04/2016,29.4042,4.868,1.8328,22.9852
02/05/2016,29.0826,4.8587,1.8319,22.7878
03/05/2016,29.5001,4.8741,1.8335,23.0785
04/05/2016,29.6165,4.878,1.834,23.1718
05/05/2016,29.8976,4.8852,1.835,23.353
06/05/2016,29.7742,4.8802,1.8343,23.2871
09/05/2016,29.8359,4.888,1.8355,23.364
10/05/2016,29.8564,4.8877,1.835,23.3805
11/05/2016,30.0691,4.888,1.8347,23.4904
12/05/2016,29.8633,4.878,1.8331,23.3585
13/05/2016,30.2338,4.8855,1.8335,23.5839
16/05/2016,29.9387,4.873,1.8318,23.3805
17/05/2016,30.021,4.8673,1.8302,23.4135
18/05/2016,29.3563,4.8386,1.8265,22.9742
19/05/2016,29.6919,4.8465,1.8277,23.1663
20/05/2016,29.6576,4.8468,1.8273,23.1498
23/05/2016,29.6851,4.8468,1.827,23.1883
24/05/2016,29.6165,4.8418,1.8265,23.1169
25/05/2016,29.4316,4.8404,1.8268,23.0346
26/05/2016,29.7193,4.8533,1.8289,23.2047
27/05/2016,29.6508,4.8497,1.8282,23.1608
31/05/2016,29.7262,4.8511,1.8287,23.2322
01/06/2016,29.781,4.8447,1.8275,23.2706
02/06/2016,30.0553,4.8515,1.828,23.4684
03/06/2016,30.5291,4.8809,1.833,23.8094
06/06/2016,30.3505,4.8798,1.8321,23.7269
07/06/2016,30.4398,4.883,1.8328,23.7929
08/06/2016,30.5772,4.8823,1.8328,23.859
09/06/2016,30.8177,4.8866,1.8336,23.9801
10/06/2016,31.0654,4.8981,1.8352,24.1233
13/06/2016,31.1686,4.906,1.8358,24.2004
14/06/2016,31.2443,4.907,1.8355,24.228
15/06/2016,31.265,4.9153,1.837,24.2776
16/06/2016,31.5543,4.9196,1.8369,24.4485
17/06/2016,31.2237,4.9099,1.8365,24.2666
20/06/2016,30.9278,4.902,1.835,24.0682
21/06/2016,,4.8952,1.8347,
22/06/2016,32.2218,4.8977,1.8352,23.555
23/06/2016,31.768,4.8852,1.8333,23.2721
24/06/2016,32.7391,4.9214,1.8391,23.9473
27/06/2016,33.8738,4.9411,1.841,24.5038
28/06/2016,33.8668,4.94,1.8406,24.4929
29/06/2016,33.8457,4.9339,1.8399,24.4765
30/06/2016,33.6424,,,24.3619
01/07/2016,34.0702,4.905,1.8825,24.5967
05/07/2016,34.9483,4.9208,1.8843,25.0451
06/07/2016,34.8077,4.9147,1.8829,24.9794
07/07/2016,34.9131,4.9154,1.8825,25.0451
08/07/2016,35.1522,4.9168,1.8817,25.1655
11/07/2016,34.7866,4.9,1.8797,24.9466
12/07/2016,34.1755,4.8868,1.8354,24.6186
13/07/2016,34.5898,4.8921,1.8789,24.8208
14/07/2016,34.0141,4.8835,1.8778,24.4765
15/07/2016,33.6143,4.8696,1.8761,24.2418
18/07/2016,33.5863,4.8742,1.8766,24.2254
19/07/2016,33.8106,4.8771,1.8768,24.34
20/07/2016,33.6354,4.8703,1.8758,24.209
21/07/2016,33.6143,4.8796,1.8771,24.209
22/07/2016,33.7195,4.8753,1.8763,24.2363
25/07/2016,33.7405,4.871,1.8751,24.2254
26/07/2016,33.8387,4.8721,1.8751,24.28
27/07/2016,34.2667,4.8843,1.8768,24.5148
28/07/2016,34.2527,4.885,1.877,24.5366
29/07/2016,34.5757,4.8993,1.8796,24.7279
01/08/2016,34.2246,4.8957,1.8787,24.5803
